Fecha,Cuadrante,Celda,Latitud,Longitud,Altitud,Nombre.provisional.morfo,de0a5.plantula,de5a10.de0a25,de10a15.de25a50,de15a20.de50a75,de20a25.de75a100,de25a30.de100a125,de30a35.de125a150,de35a40.de150a175,de40a45.de175a200,de45a50.de200a225,de50a55.de225a250,masde55.masde250,Floracion,Fructificacion,Colector.1,Numerodecoleccion_Plantula1,Colector.2,Numerodecoleccion_Plantula2,Colector.3,Numerodecoleccion_Plantula3,Colector.4,Numerodecoleccion_Adulto1,Colector.5,Numerodecoleccion_Adulto2,Colector.6,Numerodecoleccion_Adulto3,Repeticion
19-02-18,203,7015186,4.27906,-74.22152,3779,grandiflora,0,2,2,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,423,NA,NA,NA,NA,0
19-02-18,203,7015186,4.27906,-74.22152,3779,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19-02-18,203,7015186,4.27906,-74.22152,3779,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19-02-18,203,7015186,4.27906,-74.22152,3779,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
19-02-18,203,7015186,4.27906,-74.22152,3779,morfo H:D,2,0,2,2,2,0,0,2,0,0,0,0,0,1,YAM,422,NA,NA,NA,NA,YAM,421,NA,NA,NA,NA,0
20-02-18,203,6860331,4.28975,-74.2228,3670,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,203,6860331,4.28975,-74.2228,3670,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,203,6860331,4.28975,-74.2228,3670,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,203,6860331,4.28975,-74.2228,3670,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,203,6860331,4.28975,-74.2228,3670,morfo HP,1,1,0,1,1,1,1,0,0,0,0,0,0,0,YAM,440,NA,NA,NA,NA,YAM,439,NA,NA,NA,NA,0
19-02-18,203,6933702,4.28471,-74.21696,3848,grandiflora,1,2,2,2,2,0,0,0,0,0,0,0,0,1,YAM,428,NA,NA,NA,NA,YAM,427,NA,NA,NA,NA,1
19-02-18,203,6933702,4.28471,-74.21696,3848,killipii,1,2,2,2,2,2,2,2,0,0,0,0,0,1,YAM,426,NA,NA,NA,NA,YAM,425,NA,NA,NA,NA,1
19-02-18,203,6933702,4.28471,-74.21696,3848,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
19-02-18,203,6933702,4.28471,-74.21696,3848,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
19-02-18,203,6933702,4.28471,-74.21696,3848,morfo 1,1,2,2,2,0,0,0,0,0,0,0,0,0,1,YAM,430,NA,NA,NA,NA,YAM,429,NA,NA,NA,NA,1
20-02-18,203,6962209,4.28279,-74.22195,3919,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20-02-18,203,6962209,4.28279,-74.22195,3919,killipii,1,2,2,2,2,2,2,2,0,0,0,0,0,1,YAM,142A,NA,NA,NA,NA,YAM,141A,NA,NA,NA,NA,1
20-02-18,203,6962209,4.28279,-74.22195,3919,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20-02-18,203,6962209,4.28279,-74.22195,3919,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20-02-18,203,6962209,4.28279,-74.22195,3919,morfo ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
20-02-18,219,7051886,4.27666,-74.21443,3861,grandiflora,0,2,0,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YAM,472,NA,NA,NA,NA,0
20-02-18,219,7051886,4.27666,-74.21443,3861,killipii,1,2,2,2,2,2,2,2,2,0,0,0,0,1,YAM,470,YAM,471,NA,NA,YAM,453,NA,NA,NA,NA,0
20-02-18,219,7051886,4.27666,-74.21443,3861,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,219,7051886,4.27666,-74.21443,3861,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,219,7051886,4.27666,-74.21443,3861,Posib h k-g,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YAM,473,NA,NA,NA,NA,0
20-02-18,219,7068180,4.27555,-74.21613,3911,grandiflora,0,0,2,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,450,NA,NA,NA,NA,0
20-02-18,219,7068180,4.27555,-74.21613,3911,killipii,1,2,2,2,2,2,2,2,0,2,0,0,0,1,YAM,449,NA,NA,NA,NA,YAM,448,NA,NA,NA,NA,0
20-02-18,219,7068180,4.27555,-74.21613,3911,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,219,7068180,4.27555,-74.21613,3911,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,219,7072260,4.27527,-74.21474,3898,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,219,7072260,4.27527,-74.21474,3898,killipii,1,1,2,2,2,2,2,2,0,0,0,0,0,1,YAM,452,NA,NA,NA,NA,YAM,451,NA,NA,NA,NA,0
20-02-18,219,7072260,4.27527,-74.21474,3898,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,219,7072260,4.27527,-74.21474,3898,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,8758535,4.29665,-74.20083,3749,grandiflora,0,0,0,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,474,NA,NA,NA,NA,0
21-02-18,204,8758535,4.29665,-74.20083,3749,killipii,0,0,0,2,0,0,2,0,2,2,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,475,NA,NA,NA,NA,0
21-02-18,204,8758535,4.29665,-74.20083,3749,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,8758535,4.29665,-74.20083,3749,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,6815626,4.2928,-74.18947,3828,grandiflora,1,2,2,2,0,0,0,0,0,0,0,0,0,1,YAM,467,NA,NA,NA,NA,YAM,466,NA,NA,NA,NA,0
21-02-18,204,6815626,4.2928,-74.18947,3828,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,6815626,4.2928,-74.18947,3828,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,6815626,4.2928,-74.18947,3828,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,6815626,4.2928,-74.18947,3828,morfo H.D,1,2,2,2,2,0,0,0,0,0,0,0,0,1,YAM,469,NA,NA,NA,NA,YAM,468,NA,NA,NA,NA,0
21-02-18,204,6815631,4.29279,-74.18805,3829,grandiflora,1,2,2,2,0,0,0,0,0,0,0,0,0,1,YAM,463,NA,NA,NA,NA,YAM,462,NA,NA,NA,NA,0
21-02-18,204,6815631,4.29279,-74.18805,3829,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,6815631,4.29279,-74.18805,3829,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,6815631,4.29279,-74.18805,3829,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,6815631,4.29279,-74.18805,3829,morfo H.D,1,2,2,2,0,0,0,0,0,0,0,0,0,1,YAM,465,NA,NA,NA,NA,YAM,464,NA,NA,NA,NA,0
21-02-18,204,6852275,4.29028,-74.19669,3799,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,6852275,4.29028,-74.19669,3799,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,6852275,4.29028,-74.19669,3799,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,6852275,4.29028,-74.19669,3799,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,204,6852275,4.29028,-74.19669,3799,morfo H.D,1,2,2,0,0,0,0,0,0,0,0,0,0,1,YAM,461,NA,NA,NA,NA,YAM,460,NA,NA,NA,NA,0
22-02-18,204,6917443,4.28582,-74.20557,3729,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
22-02-18,204,6917443,4.28582,-74.20557,3729,killipii,1,0,0,2,2,2,2,2,2,0,0,0,0,0,YAM,481,NA,NA,NA,NA,YAM,480,NA,NA,NA,NA,0
22-02-18,204,6917443,4.28582,-74.20557,3729,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
22-02-18,204,6917443,4.28582,-74.20557,3729,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
22-02-18,204,6917443,4.28582,-74.20557,3729,morfo H.D,0,0,2,0,2,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YAM,482,NA,NA,NA,NA,0
22-02-18,204,7007113,4.27973,-74.2,3710,grandiflora,0,1,2,2,2,0,0,0,0,0,0,0,0,1,YAM,486,NA,NA,NA,NA,YAM,485,NA,NA,NA,NA,0
22-02-18,204,7007113,4.27973,-74.2,3710,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
22-02-18,204,7007113,4.27973,-74.2,3710,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
22-02-18,204,7007113,4.27973,-74.2,3710,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
22-02-18,204,7007113,4.27973,-74.2,3710,morfo H.D,0,1,1,1,1,0,0,0,0,0,0,0,0,1,YAM,484,NA,NA,NA,NA,YAM,483,NA,NA,NA,NA,0
22-02-18,220,7064184,4.27584,-74.1942,3651,grandiflora,1,1,2,2,0,0,0,0,0,0,0,0,0,1,YAM,492,NA,NA,NA,NA,YAM,491,NA,NA,NA,NA,0
22-02-18,220,7064184,4.27584,-74.1942,3651,killipii,0,0,0,0,0,0,0,2,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,493,NA,NA,NA,NA,0
22-02-18,220,7064184,4.27584,-74.1942,3651,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
22-02-18,220,7064184,4.27584,-74.1942,3651,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
22-02-18,220,7064184,4.27584,-74.1942,3651,morfo,1,1,2,2,2,2,0,0,0,0,0,0,0,1,YAM,495,NA,NA,NA,NA,YAM,494,NA,NA,NA,NA,0
20-02-18,219,7092630,4.27389,-74.21611,3935,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,219,7092630,4.27389,-74.21611,3935,killipii,1,1,1,2,2,2,2,2,2,0,0,0,0,1,YAM,444,NA,NA,NA,NA,YAM,443,NA,NA,NA,NA,0
20-02-18,219,7092630,4.27389,-74.21611,3935,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,219,7092630,4.27389,-74.21611,3935,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20-02-18,219,7092630,4.27389,-74.21611,3935,Morfo 1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,YAM,446,YAM,447,NA,NA,YAM,445,NA,NA,NA,NA,0
21-02-18,220,7125321,4.27166,-74.19083,3642,grandiflora,1,0,2,2,2,2,2,2,0,0,0,0,0,1,YAM,479,NA,NA,NA,NA,YAM,478,NA,NA,NA,NA,0
21-02-18,220,7125321,4.27166,-74.19083,3642,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,220,7125321,4.27166,-74.19083,3642,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,220,7125321,4.27166,-74.19083,3642,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
21-02-18,220,7125321,4.27166,-74.19083,3642,morfo H.D,1,1,2,2,2,2,2,0,0,0,0,0,0,1,YAM,477,NA,NA,NA,NA,YAM,476,NA,NA,NA,NA,0
26-02-18,204,6815631,4.29279,-74.18805,3829,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
26-02-18,204,6815631,4.29279,-74.18805,3829,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
26-02-18,204,6815631,4.29279,-74.18805,3829,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
26-02-18,204,6815631,4.29279,-74.18805,3829,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
26-02-18,204,6815631,4.29279,-74.18805,3829,grand.h.pequeñ,1,2,2,2,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,496,NA,NA,NA,NA,1
26-02-18,204,6815631,4.29279,-74.18805,3829,grand.h.peq.sin bract,1,2,2,2,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,YAM,497,NA,NA,NA,NA,1
26-02-18,205,6762723,4.29631,-74.16946,3668,grandiflora,1,2,2,2,2,2,2,2,0,0,0,0,0,1,YAM,558,NA,NA,NA,NA,YAM,557,NA,NA,NA,NA,0
26-02-18,205,6762723,4.29631,-74.16946,3668,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
26-02-18,205,6762723,4.29631,-74.16946,3668,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
26-02-18,205,6762723,4.29631,-74.16946,3668,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
26-02-18,205,6762723,4.29631,-74.16946,3668,G. sin B.,1,1,2,2,2,2,2,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,YAM,559,NA,NA,NA,NA,0
26-02-18,205,6807484,4.29332,-74.18725,3840,grandiflora,1,2,2,2,0,0,0,0,0,0,0,0,0,1,YAM,552,NA,NA,NA,NA,YAM,551,NA,NA,NA,NA,0
26-02-18,205,6807484,4.29332,-74.18725,3840,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
26-02-18,205,6807484,4.29332,-74.18725,3840,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
26-02-18,205,6807484,4.29332,-74.18725,3840,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
26-02-18,205,6807484,4.29332,-74.18725,3840,Morfo H.P,1,1,2,2,0,0,0,0,0,0,0,0,0,1,YAM,554,NA,NA,NA,NA,YAM,553,NA,NA,NA,NA,0
26-02-18,205,6754560,4.29693,-74.17307,3591,grandiflora,1,1,1,1,1,1,1,1,1,1,0,0,0,1,YAM,556,NA,NA,NA,NA,YAM,555,NA,NA,NA,NA,0
26-02-18,205,6754560,4.29693,-74.17307,3591,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
26-02-18,205,6754560,4.29693,-74.17307,3591,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
26-02-18,205,6754560,4.29693,-74.17307,3591,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
27-02-18,203,6807342,4.29335,-74.22665,3656,grandiflora,1,1,1,2,2,2,2,2,0,0,0,0,0,1,YAM,570,NA,NA,NA,NA,YAM,569,NA,NA,NA,NA,0
27-02-18,203,6807342,4.29335,-74.22665,3656,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
27-02-18,203,6807342,4.29335,-74.22665,3656,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
27-02-18,203,6807342,4.29335,-74.22665,3656,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
27-02-18,203,6807342,4.29335,-74.22665,3656,Morfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
27-02-18,203,6860331,4.28974,-74.22277,3667,grandiflora,1,0,0,2,2,2,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YAM,567,NA,NA,NA,NA,1
27-02-18,203,6860331,4.28974,-74.22277,3667,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
27-02-18,203,6860331,4.28974,-74.22277,3667,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
27-02-18,203,6860331,4.28974,-74.22277,3667,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
27-02-18,203,6860331,4.28974,-74.22277,3667,Grandifl pequeña,0,0,0,0,2,2,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YAM,566,NA,NA,NA,NA,1
27-02-18,203,6860331,4.28974,-74.22277,3667,Grandifl sin bracteas,0,0,0,0,2,2,2,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YAM,568,NA,NA,NA,NA,1
27-02-18,203,6864428,4.28945,-74.21668,3926,grandiflora,1,2,2,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YAM,560,NA,NA,NA,NA,1
27-02-18,203,6864428,4.28945,-74.21668,3926,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YAM,565,NA,NA,NA,NA,1
27-02-18,203,6864428,4.28945,-74.21668,3926,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
27-02-18,203,6864428,4.28945,-74.21668,3926,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
27-02-18,203,6864428,4.28945,-74.21668,3926,Sin Bracteas. hoja pequeña,1,2,2,1,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,YAM,564,NA,NA,NA,NA,1
27-02-18,203,6884811,4.28808,-74.21448,3906,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
27-02-18,203,6884811,4.28808,-74.21448,3906,killipii,1,2,2,2,2,2,0,0,0,0,0,0,0,1,YAM,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
27-02-18,203,6884811,4.28808,-74.21448,3906,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
27-02-18,203,6884811,4.28808,-74.21448,3906,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
27-02-18,203,6884811,4.28808,-74.21448,3906,Sin Bracteas. hoja pequeña,1,2,2,2,0,0,0,0,0,0,0,0,0,1,YAM,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
27-02-18,220,7316853,4.25859,-74.18892,3573,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
27-02-18,220,7316853,4.25859,-74.18892,3573,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
27-02-18,220,7316853,4.25859,-74.18892,3573,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
27-02-18,220,7316853,4.25859,-74.18892,3573,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
27-02-18,220,7316853,4.25859,-74.18892,3573,Morfo H.P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
28-02-18,221,7194615,4.26698,-74.18555,3743,grandiflora,1,2,2,2,2,2,0,0,0,0,0,0,1,1,YAM,574,NA,NA,NA,NA,YAM,573,NA,NA,NA,NA,0
28-02-18,221,7194615,4.26698,-74.18555,3743,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
28-02-18,221,7194615,4.26698,-74.18555,3743,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
28-02-18,221,7194615,4.26698,-74.18555,3743,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
28-02-18,221,7194615,4.26698,-74.18555,3743,Sin bract,1,0,2,2,2,2,0,0,0,0,0,0,0,1,YAM,572,NA,NA,NA,NA,YAM,571,NA,NA,NA,NA,0
28-02-18,221,7329106,4.25777,-74.18111,3671,grandiflora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
28-02-18,221,7329106,4.25777,-74.18111,3671,killipii,1,2,0,0,2,2,2,2,2,0,0,0,0,1,YAM,586,NA,NA,NA,NA,YAM,585,NA,NA,NA,NA,0
28-02-18,221,7329106,4.25777,-74.18111,3671,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
28-02-18,221,7329106,4.25777,-74.18111,3671,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-03-18,205,6844177,4.29084,-74.18221,3684,grandiflora,1,1,1,2,2,2,2,2,2,0,0,0,0,1,YAM,592,NA,NA,NA,NA,YAM,591,NA,NA,NA,NA,0
01-03-18,205,6844177,4.29084,-74.18221,3684,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-03-18,205,6844177,4.29084,-74.18221,3684,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-03-18,205,6844177,4.29084,-74.18221,3684,argentea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-03-18,205,6844177,4.29084,-74.18221,3684,G sin B.,1,1,2,2,2,2,2,2,0,0,0,2,0,1,YAM,594,NA,NA,NA,NA,YAM,593,NA,NA,NA,NA,0
01-03-18,205,6974572,4.28194,-74.18361,3809,grandiflora,1,2,2,2,2,0,0,0,0,0,0,0,0,1,YAM,598,NA,NA,NA,NA,YAM,597,NA,NA,NA,NA,0
01-03-18,205,6974572,4.28194,-74.18361,3809,killipii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
01-03-18,205,6974572,4.28194,-74.18361,3809,summapacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
